fsym_id,price_date,adj_price,index_fsym_id,index_price_date,index_adj_price
FHGX6D-S,2019-02-28,36.52153,LY6WH5-S,2019-02-28,278.68
FHGX6D-S,2019-03-31,35.84186,LY6WH5-S,2019-03-31,282.48
FHGX6D-S,2019-04-30,35.63682,LY6WH5-S,2019-04-30,294.02
FHGX6D-S,2019-05-31,38.60727,LY6WH5-S,2019-05-31,275.27
FHGX6D-S,2019-06-30,40.34178,LY6WH5-S,2019-06-30,293
FHGX6D-S,2019-07-31,39.51302,LY6WH5-S,2019-07-31,297.43
FHGX6D-S,2019-08-31,40.26231,LY6WH5-S,2019-08-31,292.45
FHGX6D-S,2019-09-30,39.89166,LY6WH5-S,2019-09-30,296.77
FHGX6D-S,2019-10-31,42.59514,LY6WH5-S,2019-10-31,303.33
FHGX6D-S,2019-11-30,42.26433,LY6WH5-S,2019-11-30,314.31
FHGX6D-S,2019-12-31,47.53978,LY6WH5-S,2019-12-31,321.86
FHGX6D-S,2020-01-31,45.34838,LY6WH5-S,2020-01-31,321.73
FHGX6D-S,2020-02-29,46.94884,LY6WH5-S,2020-02-29,296.26
FHGX6D-S,2020-03-31,46.43571,LY6WH5-S,2020-03-31,257.75
FHGX6D-S,2020-04-30,51.62503,LY6WH5-S,2020-04-30,290.48
FHGX6D-S,2020-05-31,60.82947,LY6WH5-S,2020-05-31,304.32
FHGX6D-S,2020-06-30,65.55203,LY6WH5-S,2020-06-30,308.36
FHGX6D-S,2020-07-31,72.07894,LY6WH5-S,2020-07-31,326.52
FHGX6D-S,2020-08-31,86.75187,LY6WH5-S,2020-08-31,349.31
FHGX6D-S,2020-09-30,82.94277,LY6WH5-S,2020-09-30,334.89
FHGX6D-S,2020-10-31,83.07974,LY6WH5-S,2020-10-31,326.54
FHGX6D-S,2020-11-30,92.88871,LY6WH5-S,2020-11-30,362.06
FHGX6D-S,2020-12-31,102.93254,LY6WH5-S,2020-12-31,373.88
FHGX6D-S,2021-01-31,93.67854,LY6WH5-S,2021-01-31,370.07
FHGX6D-S,2021-02-28,90.10406,LY6WH5-S,2021-02-28,380.36
FHGX6D-S,2021-03-31,95.44955,LY6WH5-S,2021-03-31,396.33
FHGX6D-S,2021-04-30,104.81566,LY6WH5-S,2021-04-30,417.3
FHGX6D-S,2021-05-31,116.1443,LY6WH5-S,2021-05-31,420.04
FHGX6D-S,2021-06-30,113.6264,LY6WH5-S,2021-06-30,428.06
FHGX6D-S,2021-07-31,123.54732,LY6WH5-S,2021-07-31,438.51
FHGX6D-S,2021-08-31,129.05069,LY6WH5-S,2021-08-31,451.56
FHGX6D-S,2021-09-30,115.41279,LY6WH5-S,2021-09-30,429.14
FHGX6D-S,2021-10-31,113.71503,LY6WH5-S,2021-10-31,459.25
FHGX6D-S,2021-11-30,105.7188,LY6WH5-S,2021-11-30,455.56
FHGX6D-S,2021-12-31,107.34747,LY6WH5-S,2021-12-31,474.96
FHGX6D-S,2022-01-31,72.83082,LY6WH5-S,2022-01-31,449.91
FHGX6D-S,2022-02-28,66.40946,LY6WH5-S,2022-02-28,436.63
FHGX6D-S,2022-03-31,66.80279,LY6WH5-S,2022-03-31,451.64
FHGX6D-S,2022-04-30,56.3584,LY6WH5-S,2022-04-30,412
FHGX6D-S,2022-05-31,60.33161,LY6WH5-S,2022-05-31,412.93
FHGX6D-S,2022-06-30,54.51721,LY6WH5-S,2022-06-30,377.25
FHGX6D-S,2022-07-31,55.60235,LY6WH5-S,2022-07-31,411.99
FHGX6D-S,2022-08-31,40.88531,LY6WH5-S,2022-08-31,395.18
FHGX6D-S,2022-09-30,33.75539,LY6WH5-S,2022-09-30,357.18
FHGX6D-S,2022-10-31,34.331,LY6WH5-S,2022-10-31,386.21
FHGX6D-S,2022-11-30,45.07385,LY6WH5-S,2022-11-30,407.68
FHGX6D-S,2022-12-31,42.2225,LY6WH5-S,2022-12-31,382.43
FHGX6D-S,2023-01-31,39.5048,LY6WH5-S,2023-01-31,406.48
FHGX6D-S,2023-02-28,34.93873,LY6WH5-S,2023-02-28,396.26
FHGX6D-S,2023-03-31,36.34481,LY6WH5-S,2023-03-31,409.39
FHGX6D-S,2023-04-30,38.6296,LY6WH5-S,2023-04-30,415.93
FHGX6D-S,2023-05-31,41.98877,LY6WH5-S,2023-05-31,417.85
FHGX6D-S,2023-06-30,41.3782,LY6WH5-S,2023-06-30,443.28
FHGX6D-S,2023-07-31,46.6022,LY6WH5-S,2023-07-31,457.79
FHGX6D-S,2023-08-31,37.96445,LY6WH5-S,2023-08-31,450.35
FHGX6D-S,2023-09-30,38.15027,LY6WH5-S,2023-09-30,427.48
FHGX6D-S,2023-10-31,31.18384,LY6WH5-S,2023-10-31,418.2
FHGX6D-S,2023-11-30,32.035,LY6WH5-S,2023-11-30,456.4
FHGX6D-S,2023-12-31,33.43039,LY6WH5-S,2023-12-31,475.31
FHGX6D-S,2024-01-31,40.25183,LY6WH5-S,2024-01-31,482.88
FHGX6D-S,2024-02-29,42.85528,LY6WH5-S,2024-02-29,508.08
FHGX6D-S,2024-03-31,41.34509,LY6WH5-S,2024-03-31,523.07
FHGX6D-S,2024-04-30,36.64332,LY6WH5-S,2024-04-30,503.49
FHGX6D-S,2024-05-31,43.78011,LY6WH5-S,2024-05-31,527.37
FHGX6D-S,2024-06-30,42.94214,LY6WH5-S,2024-06-30,544.22
FHGX6D-S,2024-07-31,42.54702,LY6WH5-S,2024-07-31,550.81
FPS578-S,2007-04-30,0.6647,LY6WH5-S,2007-04-30,148.29
FPS578-S,2007-05-31,0.67924,LY6WH5-S,2007-05-31,153.32
FPS578-S,2007-06-30,0.76189,LY6WH5-S,2007-06-30,150.43
FPS578-S,2007-07-31,0.76426,LY6WH5-S,2007-07-31,145.72
FPS578-S,2007-08-31,0.81586,LY6WH5-S,2007-08-31,147.59
FPS578-S,2007-09-30,0.87602,LY6WH5-S,2007-09-30,152.58
FPS578-S,2007-10-31,0.89032,LY6WH5-S,2007-10-31,154.65
FPS578-S,2007-11-30,0.82057,LY6WH5-S,2007-11-30,148.66
FPS578-S,2007-12-31,0.8863,LY6WH5-S,2007-12-31,146.21
FPS578-S,2008-01-31,0.80863,LY6WH5-S,2008-01-31,137.37
FPS578-S,2008-02-29,0.80044,LY6WH5-S,2008-02-29,133.82
FPS578-S,2008-03-31,0.78713,LY6WH5-S,2008-03-31,131.97
FPS578-S,2008-04-30,0.9002,LY6WH5-S,2008-04-30,138.26
FPS578-S,2008-05-31,0.8528,LY6WH5-S,2008-05-31,140.35
FPS578-S,2008-06-30,0.78532,LY6WH5-S,2008-06-30,127.98
FPS578-S,2008-07-31,0.85718,LY6WH5-S,2008-07-31,126.83
FPS578-S,2008-08-31,0.81349,LY6WH5-S,2008-08-31,128.79
FPS578-S,2008-09-30,0.62581,LY6WH5-S,2008-09-30,115.99
FPS578-S,2008-10-31,0.53746,LY6WH5-S,2008-10-31,96.83
FPS578-S,2008-11-30,0.4995,LY6WH5-S,2008-11-30,90.09
FPS578-S,2008-12-31,0.51422,LY6WH5-S,2008-12-31,90.24
FPS578-S,2009-01-31,0.49918,LY6WH5-S,2009-01-31,82.83
FPS578-S,2009-02-28,0.43967,LY6WH5-S,2009-02-28,73.93
FPS578-S,2009-03-31,0.50355,LY6WH5-S,2009-03-31,79.52
FPS578-S,2009-04-30,0.47138,LY6WH5-S,2009-04-30,87.42
FPS578-S,2009-05-31,0.58817,LY6WH5-S,2009-05-31,92.53
FPS578-S,2009-06-30,0.60592,LY6WH5-S,2009-06-30,91.95
FPS578-S,2009-07-31,0.64978,LY6WH5-S,2009-07-31,98.81
FPS578-S,2009-08-31,0.66625,LY6WH5-S,2009-08-31,102.46
FPS578-S,2009-09-30,0.74109,LY6WH5-S,2009-09-30,105.59
FPS578-S,2009-10-31,0.78977,LY6WH5-S,2009-10-31,103.56
FPS578-S,2009-11-30,0.84349,LY6WH5-S,2009-11-30,109.94
FPS578-S,2009-12-31,0.94667,LY6WH5-S,2009-12-31,111.44
FPS578-S,2010-01-31,0.91201,LY6WH5-S,2010-01-31,107.39
FPS578-S,2010-02-28,0.98131,LY6WH5-S,2010-02-28,110.74
FPS578-S,2010-03-31,0.8929,LY6WH5-S,2010-03-31,117
FPS578-S,2010-04-30,0.92717,LY6WH5-S,2010-04-30,118.812
FPS578-S,2010-05-31,0.83268,LY6WH5-S,2010-05-31,109.369
FPS578-S,2010-06-30,0.76886,LY6WH5-S,2010-06-30,103.22
FPS578-S,2010-07-31,0.82328,LY6WH5-S,2010-07-31,110.27
FPS578-S,2010-08-31,0.82623,LY6WH5-S,2010-08-31,105.31
FPS578-S,2010-09-30,0.87087,LY6WH5-S,2010-09-30,114.13
FPS578-S,2010-10-31,0.90846,LY6WH5-S,2010-10-31,118.49
FPS578-S,2010-11-30,0.93396,LY6WH5-S,2010-11-30,118.493
FPS578-S,2010-12-31,1.00183,LY6WH5-S,2010-12-31,125.75
FPS578-S,2011-01-31,1.03879,LY6WH5-S,2011-01-31,128.68
FPS578-S,2011-02-28,1.10709,LY6WH5-S,2011-02-28,133.15
FPS578-S,2011-03-31,1.166,LY6WH5-S,2011-03-31,132.59
FPS578-S,2011-04-30,1.27886,LY6WH5-S,2011-04-30,136.43
FPS578-S,2011-05-31,1.28813,LY6WH5-S,2011-05-31,134.9
FPS578-S,2011-06-30,1.23941,LY6WH5-S,2011-06-30,131.97
FPS578-S,2011-07-31,1.26021,LY6WH5-S,2011-07-31,129.33
FPS578-S,2011-08-31,1.26192,LY6WH5-S,2011-08-31,122.22
FPS578-S,2011-09-30,1.1412,LY6WH5-S,2011-09-30,113.15
FPS578-S,2011-10-31,1.21499,LY6WH5-S,2011-10-31,125.5
FPS578-S,2011-11-30,1.18746,LY6WH5-S,2011-11-30,124.99
FPS578-S,2011-12-31,1.17293,LY6WH5-S,2011-12-31,125.5
FPS578-S,2012-01-31,1.30588,LY6WH5-S,2012-01-31,131.32
FPS578-S,2012-02-29,1.40345,LY6WH5-S,2012-02-29,137.02
FPS578-S,2012-03-31,1.46826,LY6WH5-S,2012-03-31,140.81
FPS578-S,2012-04-30,1.40529,LY6WH5-S,2012-04-30,139.87
FPS578-S,2012-05-31,1.19436,LY6WH5-S,2012-05-31,131.47
FPS578-S,2012-06-30,1.17757,LY6WH5-S,2012-06-30,136.105
FPS578-S,2012-07-31,1.21361,LY6WH5-S,2012-07-31,137.71
FPS578-S,2012-08-31,1.15667,LY6WH5-S,2012-08-31,141.16
FPS578-S,2012-09-30,1.18781,LY6WH5-S,2012-09-30,143.97
FPS578-S,2012-10-31,1.17351,LY6WH5-S,2012-10-31,141.35
FPS578-S,2012-11-30,1.13888,LY6WH5-S,2012-11-30,142.155
FPS578-S,2012-12-31,1.16355,LY6WH5-S,2012-12-31,142.41
FPS578-S,2013-01-31,1.18277,LY6WH5-S,2013-01-31,149.7
FPS578-S,2013-02-28,1.23215,LY6WH5-S,2013-02-28,151.61
FPS578-S,2013-03-31,1.10994,LY6WH5-S,2013-03-31,156.67
FPS578-S,2013-04-30,1.12905,LY6WH5-S,2013-04-30,159.68
FPS578-S,2013-05-31,1.28283,LY6WH5-S,2013-05-31,163.445
FPS578-S,2013-06-30,1.22067,LY6WH5-S,2013-06-30,160.42
FPS578-S,2013-07-31,1.23435,LY6WH5-S,2013-07-31,168.71
FPS578-S,2013-08-31,1.28906,LY6WH5-S,2013-08-31,163.65
FPS578-S,2013-09-30,1.24704,LY6WH5-S,2013-09-30,168.01
FPS578-S,2013-10-31,1.32823,LY6WH5-S,2013-10-31,175.79
FPS578-S,2013-11-30,1.38163,LY6WH5-S,2013-11-30,181
FPS578-S,2013-12-31,1.4643,LY6WH5-S,2013-12-31,184.69
FPS578-S,2014-01-31,1.35141,LY6WH5-S,2014-01-31,178.18
FPS578-S,2014-02-28,1.56902,LY6WH5-S,2014-02-28,186.29
FPS578-S,2014-03-31,1.55335,LY6WH5-S,2014-03-31,187.01
FPS578-S,2014-04-30,1.54464,LY6WH5-S,2014-04-30,188.31
FPS578-S,2014-05-31,1.50665,LY6WH5-S,2014-05-31,192.68
FPS578-S,2014-06-30,1.40964,LY6WH5-S,2014-06-30,195.72
FPS578-S,2014-07-31,1.34962,LY6WH5-S,2014-07-31,193.09
FPS578-S,2014-08-31,1.36223,LY6WH5-S,2014-08-31,200.71
FPS578-S,2014-09-30,1.32342,LY6WH5-S,2014-09-30,197.02
FPS578-S,2014-10-31,1.18501,LY6WH5-S,2014-10-31,201.66
FPS578-S,2014-11-30,1.08481,LY6WH5-S,2014-11-30,207.2
FPS578-S,2014-12-31,1.02556,LY6WH5-S,2014-12-31,205.54
FPS578-S,2015-01-31,0.96768,LY6WH5-S,2015-01-31,199.45
FPS578-S,2015-02-28,1.07467,LY6WH5-S,2015-02-28,210.66
FPS578-S,2015-03-31,1.02679,LY6WH5-S,2015-03-31,206.43
FPS578-S,2015-04-30,1.10145,LY6WH5-S,2015-04-30,208.46
FPS578-S,2015-05-31,1.05159,LY6WH5-S,2015-05-31,211.14
FPS578-S,2015-06-30,1.07404,LY6WH5-S,2015-06-30,205.85
FPS578-S,2015-07-31,1.07026,LY6WH5-S,2015-07-31,210.5
FPS578-S,2015-08-31,1.06136,LY6WH5-S,2015-08-31,197.67
FPS578-S,2015-09-30,1.06682,LY6WH5-S,2015-09-30,191.63
FPS578-S,2015-10-31,1.11974,LY6WH5-S,2015-10-31,207.93
FPS578-S,2015-11-30,1.09134,LY6WH5-S,2015-11-30,208.69
FPS578-S,2015-12-31,1.11056,LY6WH5-S,2015-12-31,203.87
FPS578-S,2016-01-31,1.13433,LY6WH5-S,2016-01-31,193.721
FPS578-S,2016-02-29,1.29621,LY6WH5-S,2016-02-29,193.56
FPS578-S,2016-03-31,1.32991,LY6WH5-S,2016-03-31,205.52
FPS578-S,2016-04-30,1.49025,LY6WH5-S,2016-04-30,206.331
FPS578-S,2016-05-31,1.42889,LY6WH5-S,2016-05-31,209.84
FPS578-S,2016-06-30,1.41612,LY6WH5-S,2016-06-30,209.475
FPS578-S,2016-07-31,1.41282,LY6WH5-S,2016-07-31,217.12
FPS578-S,2016-08-31,1.42068,LY6WH5-S,2016-08-31,217.38
FPS578-S,2016-09-30,1.50145,LY6WH5-S,2016-09-30,216.3
FPS578-S,2016-10-31,1.46641,LY6WH5-S,2016-10-31,212.55
FPS578-S,2016-11-30,1.5153,LY6WH5-S,2016-11-30,220.38
FPS578-S,2016-12-31,1.60322,LY6WH5-S,2016-12-31,223.53
FPS578-S,2017-01-31,1.76233,LY6WH5-S,2017-01-31,227.53
FPS578-S,2017-02-28,1.735,LY6WH5-S,2017-02-28,236.47
FPS578-S,2017-03-31,1.72315,LY6WH5-S,2017-03-31,235.74
FPS578-S,2017-04-30,1.69264,LY6WH5-S,2017-04-30,238.08
FPS578-S,2017-05-31,1.95906,LY6WH5-S,2017-05-31,241.44
FPS578-S,2017-06-30,1.89217,LY6WH5-S,2017-06-30,241.8
FPS578-S,2017-07-31,2.15152,LY6WH5-S,2017-07-31,246.77
FPS578-S,2017-08-31,2.0823,LY6WH5-S,2017-08-31,247.49
FPS578-S,2017-09-30,2.02882,LY6WH5-S,2017-09-30,251.23
FPS578-S,2017-10-31,1.91887,LY6WH5-S,2017-10-31,257.15
FPS578-S,2017-11-30,2.23167,LY6WH5-S,2017-11-30,265.01
FPS578-S,2017-12-31,2.49409,LY6WH5-S,2017-12-31,266.86
FPS578-S,2018-01-31,2.68359,LY6WH5-S,2018-01-31,281.9
FPS578-S,2018-02-28,2.76401,LY6WH5-S,2018-02-28,271.65
FPS578-S,2018-03-31,2.73537,LY6WH5-S,2018-03-31,263.15
FPS578-S,2018-04-30,2.82109,LY6WH5-S,2018-04-30,264.51
FPS578-S,2018-05-31,2.8353,LY6WH5-S,2018-05-31,270.94
FPS578-S,2018-06-30,2.84649,LY6WH5-S,2018-06-30,271.28
FPS578-S,2018-07-31,2.99486,LY6WH5-S,2018-07-31,281.33
FPS578-S,2018-08-31,3.0373,LY6WH5-S,2018-08-31,290.31
FPS578-S,2018-09-30,3.07001,LY6WH5-S,2018-09-30,290.72
FPS578-S,2018-10-31,2.90305,LY6WH5-S,2018-10-31,270.63
FPS578-S,2018-11-30,2.55717,LY6WH5-S,2018-11-30,275.65
FPS578-S,2018-12-31,2.24416,LY6WH5-S,2018-12-31,249.92
FPS578-S,2019-01-31,2.51677,LY6WH5-S,2019-01-31,269.93
FPS578-S,2019-02-28,2.738,LY6WH5-S,2019-02-28,278.68
FPS578-S,2019-03-31,3.01918,LY6WH5-S,2019-03-31,282.48
FPS578-S,2019-04-30,3.22637,LY6WH5-S,2019-04-30,294.02
FPS578-S,2019-05-31,3.44995,LY6WH5-S,2019-05-31,275.27
FPS578-S,2019-06-30,3.57727,LY6WH5-S,2019-06-30,293
FPS578-S,2019-07-31,3.51842,LY6WH5-S,2019-07-31,297.43
FPS578-S,2019-08-31,3.23953,LY6WH5-S,2019-08-31,292.45
FPS578-S,2019-09-30,3.32381,LY6WH5-S,2019-09-30,296.77
FPS578-S,2019-10-31,3.21309,LY6WH5-S,2019-10-31,303.33
FPS578-S,2019-11-30,3.87639,LY6WH5-S,2019-11-30,314.31
FPS578-S,2019-12-31,4.41949,LY6WH5-S,2019-12-31,321.86
FPS578-S,2020-01-31,4.18755,LY6WH5-S,2020-01-31,321.73
FPS578-S,2020-02-29,4.15972,LY6WH5-S,2020-02-29,296.26
FPS578-S,2020-03-31,3.09494,LY6WH5-S,2020-03-31,257.75
FPS578-S,2020-04-30,4.23698,LY6WH5-S,2020-04-30,290.48
FPS578-S,2020-05-31,5.24683,LY6WH5-S,2020-05-31,304.32
FPS578-S,2020-06-30,5.0482,LY6WH5-S,2020-06-30,308.36
FPS578-S,2020-07-31,5.74963,LY6WH5-S,2020-07-31,326.52
FPS578-S,2020-08-31,6.70661,LY6WH5-S,2020-08-31,349.31
FPS578-S,2020-09-30,6.43396,LY6WH5-S,2020-09-30,334.89
FPS578-S,2020-10-31,6.10952,LY6WH5-S,2020-10-31,326.54
FPS578-S,2020-11-30,7.20367,LY6WH5-S,2020-11-30,362.06
FPS578-S,2020-12-31,8.3163,LY6WH5-S,2020-12-31,373.88
FPS578-S,2021-01-31,7.41265,LY6WH5-S,2021-01-31,370.07
FPS578-S,2021-02-28,7.57083,LY6WH5-S,2021-02-28,380.36
FPS578-S,2021-03-31,7.40363,LY6WH5-S,2021-03-31,396.33
FPS578-S,2021-04-30,8.31708,LY6WH5-S,2021-04-30,417.3
FPS578-S,2021-05-31,7.78916,LY6WH5-S,2021-05-31,420.04
FPS578-S,2021-06-30,7.1236,LY6WH5-S,2021-06-30,428.06
FPS578-S,2021-07-31,6.56491,LY6WH5-S,2021-07-31,438.51
FPS578-S,2021-08-31,7.3518,LY6WH5-S,2021-08-31,451.56
FPS578-S,2021-09-30,6.77034,LY6WH5-S,2021-09-30,429.14
FPS578-S,2021-10-31,7.9912,LY6WH5-S,2021-10-31,459.25
FPS578-S,2021-11-30,8.23149,LY6WH5-S,2021-11-30,455.56
FPS578-S,2021-12-31,8.57321,LY6WH5-S,2021-12-31,474.96
FPS578-S,2022-01-31,7.64913,LY6WH5-S,2022-01-31,449.91
FPS578-S,2022-02-28,7.33484,LY6WH5-S,2022-02-28,436.63
FPS578-S,2022-03-31,8.00549,LY6WH5-S,2022-03-31,451.64
FPS578-S,2022-04-30,7.45984,LY6WH5-S,2022-04-30,412
FPS578-S,2022-05-31,6.75482,LY6WH5-S,2022-05-31,412.93
FPS578-S,2022-06-30,5.96169,LY6WH5-S,2022-06-30,377.25
FPS578-S,2022-07-31,6.63046,LY6WH5-S,2022-07-31,411.99
FPS578-S,2022-08-31,5.99548,LY6WH5-S,2022-08-31,395.18
FPS578-S,2022-09-30,5.01044,LY6WH5-S,2022-09-30,357.18
FPS578-S,2022-10-31,5.29006,LY6WH5-S,2022-10-31,386.21
FPS578-S,2022-11-30,5.66635,LY6WH5-S,2022-11-30,407.68
FPS578-S,2022-12-31,6.09075,LY6WH5-S,2022-12-31,382.43
FPS578-S,2023-01-31,5.88692,LY6WH5-S,2023-01-31,406.48
FPS578-S,2023-02-28,5.85702,LY6WH5-S,2023-02-28,396.26
FPS578-S,2023-03-31,6.13954,LY6WH5-S,2023-03-31,409.39
FPS578-S,2023-04-30,6.25754,LY6WH5-S,2023-04-30,415.93
FPS578-S,2023-05-31,5.92303,LY6WH5-S,2023-05-31,417.85
FPS578-S,2023-06-30,6.05775,LY6WH5-S,2023-06-30,443.28
FPS578-S,2023-07-31,6.12646,LY6WH5-S,2023-07-31,457.79
FPS578-S,2023-08-31,5.30217,LY6WH5-S,2023-08-31,450.35
FPS578-S,2023-09-30,5.32852,LY6WH5-S,2023-09-30,427.48
FPS578-S,2023-10-31,4.81574,LY6WH5-S,2023-10-31,418.2
FPS578-S,2023-11-30,5.38093,LY6WH5-S,2023-11-30,456.4
FPS578-S,2023-12-31,5.99663,LY6WH5-S,2023-12-31,475.31
FPS578-S,2024-01-31,5.90058,LY6WH5-S,2024-01-31,482.88
FPS578-S,2024-02-29,5.94382,LY6WH5-S,2024-02-29,508.08
FPS578-S,2024-03-31,5.73719,LY6WH5-S,2024-03-31,523.07
FPS578-S,2024-04-30,5.50832,LY6WH5-S,2024-04-30,503.49
FPS578-S,2024-05-31,6.17052,LY6WH5-S,2024-05-31,527.37
FPS578-S,2024-06-30,5.91688,LY6WH5-S,2024-06-30,544.22
FPS578-S,2024-07-31,5.79816,LY6WH5-S,2024-07-31,550.81
G5JQXP-S,2006-07-31,0.9453,LY6WH5-S,2006-07-31,127.85
G5JQXP-S,2006-08-31,0.95786,LY6WH5-S,2006-08-31,130.64
G5JQXP-S,2006-09-30,0.92049,LY6WH5-S,2006-09-30,133.58
G5JQXP-S,2006-10-31,0.86029,LY6WH5-S,2006-10-31,137.79
G5JQXP-S,2006-11-30,0.99043,LY6WH5-S,2006-11-30,140.53
G5JQXP-S,2006-12-31,1.14046,LY6WH5-S,2006-12-31,141.62
G5JQXP-S,2007-01-31,1.15882,LY6WH5-S,2007-01-31,143.75
G5JQXP-S,2007-02-28,1.79061,LY6WH5-S,2007-02-28,140.93
G5JQXP-S,2007-03-31,1.80207,LY6WH5-S,2007-03-31,142
G5JQXP-S,2007-04-30,2.18585,LY6WH5-S,2007-04-30,148.29
G5JQXP-S,2007-05-31,2.46846,LY6WH5-S,2007-05-31,153.32
G5JQXP-S,2007-06-30,2.37033,LY6WH5-S,2007-06-30,150.43
G5JQXP-S,2007-07-31,2.31855,LY6WH5-S,2007-07-31,145.72
G5JQXP-S,2007-08-31,2.18134,LY6WH5-S,2007-08-31,147.59
G5JQXP-S,2007-09-30,2.15778,LY6WH5-S,2007-09-30,152.58
G5JQXP-S,2007-10-31,2.04031,LY6WH5-S,2007-10-31,154.65
G5JQXP-S,2007-11-30,1.80166,LY6WH5-S,2007-11-30,148.66
G5JQXP-S,2007-12-31,1.82616,LY6WH5-S,2007-12-31,146.21
G5JQXP-S,2008-01-31,1.41327,LY6WH5-S,2008-01-31,137.37
G5JQXP-S,2008-02-29,1.54302,LY6WH5-S,2008-02-29,133.82
G5JQXP-S,2008-03-31,1.6333,LY6WH5-S,2008-03-31,131.97
G5JQXP-S,2008-04-30,1.5636,LY6WH5-S,2008-04-30,138.26
G5JQXP-S,2008-05-31,1.43073,LY6WH5-S,2008-05-31,140.35
G5JQXP-S,2008-06-30,1.33505,LY6WH5-S,2008-06-30,127.98
G5JQXP-S,2008-07-31,1.26629,LY6WH5-S,2008-07-31,126.83
G5JQXP-S,2008-08-31,1.36814,LY6WH5-S,2008-08-31,128.79
G5JQXP-S,2008-09-30,1.16983,LY6WH5-S,2008-09-30,115.99
G5JQXP-S,2008-10-31,0.46642,LY6WH5-S,2008-10-31,96.83
G5JQXP-S,2008-11-30,0.64221,LY6WH5-S,2008-11-30,90.09
G5JQXP-S,2008-12-31,0.66991,LY6WH5-S,2008-12-31,90.24
G5JQXP-S,2009-01-31,0.72345,LY6WH5-S,2009-01-31,82.83
G5JQXP-S,2009-02-28,0.6666,LY6WH5-S,2009-02-28,73.93
G5JQXP-S,2009-03-31,0.62203,LY6WH5-S,2009-03-31,79.52
G5JQXP-S,2009-04-30,0.63864,LY6WH5-S,2009-04-30,87.42
G5JQXP-S,2009-05-31,0.95378,LY6WH5-S,2009-05-31,92.53
G5JQXP-S,2009-06-30,0.92441,LY6WH5-S,2009-06-30,91.95
G5JQXP-S,2009-07-31,1.1355,LY6WH5-S,2009-07-31,98.81
G5JQXP-S,2009-08-31,1.33249,LY6WH5-S,2009-08-31,102.46
G5JQXP-S,2009-09-30,1.37876,LY6WH5-S,2009-09-30,105.59
G5JQXP-S,2009-10-31,1.45668,LY6WH5-S,2009-10-31,103.56
G5JQXP-S,2009-11-30,1.54962,LY6WH5-S,2009-11-30,109.94
G5JQXP-S,2009-12-31,1.63515,LY6WH5-S,2009-12-31,111.44
G5JQXP-S,2010-01-31,1.69677,LY6WH5-S,2010-01-31,107.39
G5JQXP-S,2010-02-28,1.94571,LY6WH5-S,2010-02-28,110.74
G5JQXP-S,2010-03-31,1.87004,LY6WH5-S,2010-03-31,117
G5JQXP-S,2010-04-30,1.89667,LY6WH5-S,2010-04-30,118.812
G5JQXP-S,2010-05-31,1.51117,LY6WH5-S,2010-05-31,109.369
G5JQXP-S,2010-06-30,1.49159,LY6WH5-S,2010-06-30,103.22
G5JQXP-S,2010-07-31,1.63009,LY6WH5-S,2010-07-31,110.27
G5JQXP-S,2010-08-31,1.47768,LY6WH5-S,2010-08-31,105.31
G5JQXP-S,2010-09-30,1.63075,LY6WH5-S,2010-09-30,114.13
G5JQXP-S,2010-10-31,1.95276,LY6WH5-S,2010-10-31,118.49
G5JQXP-S,2010-11-30,1.73105,LY6WH5-S,2010-11-30,118.493
G5JQXP-S,2010-12-31,2.00367,LY6WH5-S,2010-12-31,125.75
G5JQXP-S,2011-01-31,2.19012,LY6WH5-S,2011-01-31,128.68
G5JQXP-S,2011-02-28,2.38382,LY6WH5-S,2011-02-28,133.15
G5JQXP-S,2011-03-31,2.42238,LY6WH5-S,2011-03-31,132.59
G5JQXP-S,2011-04-30,2.60543,LY6WH5-S,2011-04-30,136.43
G5JQXP-S,2011-05-31,2.31679,LY6WH5-S,2011-05-31,134.9
G5JQXP-S,2011-06-30,2.19926,LY6WH5-S,2011-06-30,131.97
G5JQXP-S,2011-07-31,2.22389,LY6WH5-S,2011-07-31,129.33
G5JQXP-S,2011-08-31,2.24341,LY6WH5-S,2011-08-31,122.22
G5JQXP-S,2011-09-30,1.78845,LY6WH5-S,2011-09-30,113.15
G5JQXP-S,2011-10-31,2.08543,LY6WH5-S,2011-10-31,125.5
G5JQXP-S,2011-11-30,1.88954,LY6WH5-S,2011-11-30,124.99
G5JQXP-S,2011-12-31,1.80967,LY6WH5-S,2011-12-31,125.5
G5JQXP-S,2012-01-31,2.04845,LY6WH5-S,2012-01-31,131.32
G5JQXP-S,2012-02-29,2.11417,LY6WH5-S,2012-02-29,137.02
G5JQXP-S,2012-03-31,2.08624,LY6WH5-S,2012-03-31,140.81
G5JQXP-S,2012-04-30,2.09484,LY6WH5-S,2012-04-30,139.87
G5JQXP-S,2012-05-31,2.01242,LY6WH5-S,2012-05-31,131.47
G5JQXP-S,2012-06-30,1.93458,LY6WH5-S,2012-06-30,136.105
G5JQXP-S,2012-07-31,2.0781,LY6WH5-S,2012-07-31,137.71
G5JQXP-S,2012-08-31,2.22702,LY6WH5-S,2012-08-31,141.16
G5JQXP-S,2012-09-30,2.25335,LY6WH5-S,2012-09-30,143.97
G5JQXP-S,2012-10-31,2.27697,LY6WH5-S,2012-10-31,141.35
G5JQXP-S,2012-11-30,2.26011,LY6WH5-S,2012-11-30,142.155
