fsym_id,price_date,adj_price,index_adj_price,relative_price_performance_stock_index
H8NJCD-S,2008-05-31,0.0645232491324187,1.0932814021421615,0.0590179701273549
T67ZN6-S,2008-05-31,0.0203910283104753,1.0932814021421615,0.0186512166680247
GRV8B9-S,2008-06-30,0.0234546577489854,0.9969230769230768,0.0235270486679637
H8NJCD-S,2008-06-30,0.0546940240323244,0.9969230769230768,0.0548628327484735
T67ZN6-S,2008-06-30,0.0222078050871624,0.9969230769230768,0.0222763476954562
GRV8B9-S,2008-07-31,0.0235091580278532,0.9879649464459592,0.0237955386093642
H8NJCD-S,2008-07-31,0.057429351291528,0.9879649464459592,0.0581289361511465
T67ZN6-S,2008-07-31,0.0216827635548953,0.9879649464459592,0.0219468956190151
GRV8B9-S,2008-08-31,0.0192354227859133,1.003232716650438,0.0191734404856093
H8NJCD-S,2008-08-31,0.0610206535188322,1.003232716650438,0.0608240266750531
T67ZN6-S,2008-08-31,0.0212484550063148,1.003232716650438,0.0211799861125527
GRV8B9-S,2008-09-30,0.0143233810037372,0.903524829600779,0.0158527807255347
H8NJCD-S,2008-09-30,0.0529523439218019,0.903524829600779,0.0586064070261343
T67ZN6-S,2008-09-30,0.0146815040903487,0.903524829600779,0.016249142922653
GRV8B9-S,2008-10-31,0.0123543542804237,0.7542745861733203,0.0163791204249654
H8NJCD-S,2008-10-31,0.0424355442713296,0.7542745861733203,0.0562600743140755
T67ZN6-S,2008-10-31,0.004851795081008,0.7542745861733203,0.0064323989830053
GRV8B9-S,2008-11-30,0.0129488065452112,0.7017721518987342,0.0184515821982628
H8NJCD-S,2008-11-30,0.0422957852321241,0.7017721518987342,0.0602699681337988
T67ZN6-S,2008-11-30,0.0043161680339774,0.7017721518987342,0.0061503837425003
GRV8B9-S,2008-12-31,0.0112320780052026,0.7029406037000974,0.0159787013953667
H8NJCD-S,2008-12-31,0.0479872838328249,0.7029406037000974,0.0682664845084098
T67ZN6-S,2008-12-31,0.0045360442977782,0.7029406037000974,0.0064529553050452
GRV8B9-S,2009-01-31,0.0115964919120164,0.6452190847127556,0.0179729524230968
H8NJCD-S,2009-01-31,0.0485086355570888,0.6452190847127556,0.0751816502431641
T67ZN6-S,2009-01-31,0.0065639264831765,0.6452190847127556,0.0101731747226583
GRV8B9-S,2009-02-28,0.0132975236458472,0.5758909444985395,0.023090350304824
H8NJCD-S,2009-02-28,0.0450622943933881,0.5758909444985395,0.078247964868811
T67ZN6-S,2009-02-28,0.0072922098989019,0.5758909444985395,0.0126624840493918
GRV8B9-S,2009-03-31,0.0147815220826994,0.6194352482960077,0.0238629011238246
H8NJCD-S,2009-03-31,0.0436694523608132,0.6194352482960077,0.0704988172386745
T67ZN6-S,2009-03-31,0.0094961140726525,0.6194352482960077,0.015330277214245
GRV8B9-S,2009-04-30,0.0165559870446606,0.6809737098344694,0.0243122264568555
H8NJCD-S,2009-04-30,0.0412676897939698,0.6809737098344694,0.0606010029432725
T67ZN6-S,2009-04-30,0.0137965550561242,0.6809737098344694,0.0202600406695258
GRV8B9-S,2009-05-31,0.0211540927032806,0.7207789678675754,0.0293489317062969
H8NJCD-S,2009-05-31,0.0479530170093192,0.7207789678675754,0.0665294343301779
T67ZN6-S,2009-05-31,0.0176926293756321,0.7207789678675754,0.0245465394585191
GRV8B9-S,2009-06-30,0.0206279018865534,0.7162609542356378,0.0287994225632006
H8NJCD-S,2009-06-30,0.0491046000382711,0.7162609542356378,0.0685568573128119
T67ZN6-S,2009-06-30,0.0202990855536727,0.7162609542356378,0.0283403491892631
GRV8B9-S,2009-07-31,0.021126177188633,0.7696981499513146,0.0274473534722271
H8NJCD-S,2009-07-31,0.0540750738619414,0.7696981499513146,0.0702549094932368
T67ZN6-S,2009-07-31,0.0189154075524502,0.7696981499513146,0.0245750981130027
GRV8B9-S,2009-08-31,0.023122272585413,0.7981304771178188,0.0289705420959633
H8NJCD-S,2009-08-31,0.0519538879249853,0.7981304771178188,0.0650944794297286
T67ZN6-S,2009-08-31,0.0215103708858905,0.7981304771178188,0.0269509453686921
GRV8B9-S,2009-09-30,0.0239773704680046,0.8225121713729309,0.0291513868153243
H8NJCD-S,2009-09-30,0.0568586105798106,0.8225121713729309,0.0691279868660213
T67ZN6-S,2009-09-30,0.021855761110458,0.8225121713729309,0.0265719607212335
GRV8B9-S,2009-10-31,0.0244166995750157,0.806699123661149,0.0302674179986737
H8NJCD-S,2009-10-31,0.0558225911277477,0.806699123661149,0.069198774971269
T67ZN6-S,2009-10-31,0.0221343113703762,0.806699123661149,0.0274381249726926
GRV8B9-S,2009-11-30,0.0235401887082741,0.8563972736124634,0.0274874633929842
H8NJCD-S,2009-11-30,0.0612598861524862,0.8563972736124634,0.0715320891834221
T67ZN6-S,2009-11-30,0.022634854997048,0.8563972736124634,0.0264303211774243
GRV8B9-S,2009-12-31,0.0239462188102722,0.8680817916260954,0.0275852103353257
H8NJCD-S,2009-12-31,0.0627728888997902,0.8680817916260954,0.0723121824525356
T67ZN6-S,2009-12-31,0.0220254317899521,0.8680817916260954,0.025372530563847
GRV8B9-S,2010-01-31,0.0230929658316822,0.8365335929892892,0.027605545103289
H8NJCD-S,2010-01-31,0.0625555834038605,0.8365335929892892,0.0747795234143831
T67ZN6-S,2010-01-31,0.0273523652621997,0.8365335929892892,0.0326972706074577
GRV8B9-S,2010-02-28,0.0245620538148819,0.8626290165530671,0.0284734843641454
H8NJCD-S,2010-02-28,0.0622233797062555,0.8626290165530671,0.0721322590734202
T67ZN6-S,2010-02-28,0.0264042055826734,0.8626290165530671,0.0306089930619081
GRV8B9-S,2010-03-31,0.025476642290444,0.9113924050632912,0.0279535380686817
H8NJCD-S,2010-03-31,0.0670642565848933,0.9113924050632912,0.0735843926417579
T67ZN6-S,2010-03-31,0.0269032369929504,0.9113924050632912,0.0295188294783761
GRV8B9-S,2010-04-30,0.0291938516547775,0.9255073028237584,0.0315436210667447
H8NJCD-S,2010-04-30,0.0726574308756056,0.9255073028237584,0.0785055187073349
T67ZN6-S,2010-04-30,0.0281952746806493,0.9255073028237584,0.0304646701269936
GRV8B9-S,2010-05-31,0.0249507841613237,0.8519493670886076,0.029286698394517
H8NJCD-S,2010-05-31,0.0647518962513093,0.8519493670886076,0.0760043950412076
T67ZN6-S,2010-05-31,0.0243445668529848,0.8519493670886076,0.0285751334450523
GRV8B9-S,2010-06-30,0.0223234593970351,0.8040506329113924,0.0277637483055065
H8NJCD-S,2010-06-30,0.0650009280472014,0.8040506329113924,0.0808418343156315
T67ZN6-S,2010-06-30,0.0202074452401491,0.8040506329113924,0.0251320556355759
GRV8B9-S,2010-07-31,0.0261443765617225,0.8589678675754625,0.0304369669095051
H8NJCD-S,2010-07-31,0.0772560204434719,0.8589678675754625,0.0899405243895049
T67ZN6-S,2010-07-31,0.0228030134601473,0.8589678675754625,0.0265469924090543
GRV8B9-S,2010-08-31,0.0230665625334294,0.8203310613437196,0.0281186018918336
H8NJCD-S,2010-08-31,0.0712591146196816,0.8203310613437196,0.0868662884749941
T67ZN6-S,2010-08-31,0.0231242082223984,0.8203310613437196,0.0281888731416806
GRV8B9-S,2010-09-30,0.0268553904662196,0.8890360272638753,0.0302073140375093
H8NJCD-S,2010-09-30,0.0770693826960283,0.8890360272638753,0.0866887058933027
T67ZN6-S,2010-09-30,0.0264680211145331,0.8890360272638753,0.0297715956416208
GRV8B9-S,2010-10-31,0.0297867312145145,0.9229990262901656,0.0322716821644299
H8NJCD-S,2010-10-31,0.0805049568789982,0.9229990262901656,0.087221063712899
T67ZN6-S,2010-10-31,0.0298895619293594,0.9229990262901656,0.0323830915071442
GRV8B9-S,2010-11-30,0.0262989855659247,0.9230223953261928,0.0284922507829626
H8NJCD-S,2010-11-30,0.0791837334148801,0.9230223953261928,0.0857874454789332
T67ZN6-S,2010-11-30,0.0281254102832106,0.9230223953261928,0.0304709944478337
GRV8B9-S,2010-12-31,0.0315836677121021,0.979552093476144,0.0322429689267683
H8NJCD-S,2010-12-31,0.0837381057753631,0.979552093476144,0.0854861179237553
T67ZN6-S,2010-12-31,0.0316863774496355,0.979552093476144,0.0323478227045484
GRV8B9-S,2011-01-31,0.0337738107166602,1.0023758519961052,0.0336937593312966
H8NJCD-S,2011-01-31,0.0838219732966175,1.0023758519961052,0.0836232967201839
T67ZN6-S,2011-01-31,0.0340357568405637,1.0023758519961052,0.0339550845850744
GRV8B9-S,2011-02-28,0.0351034723482612,1.0371957156767284,0.0338445982929631
H8NJCD-S,2011-02-28,0.0846578962753233,1.0371957156767284,0.0816219108850516
T67ZN6-S,2011-02-28,0.0355086556090782,1.0371957156767284,0.03423525094867
GRV8B9-S,2011-03-31,0.0360848705441447,1.0328334956183058,0.034937742334298
H8NJCD-S,2011-03-31,0.0927344625738691,1.0328334956183058,0.0897864592572626
T67ZN6-S,2011-03-31,0.0375610357000719,1.0328334956183058,0.0363669806018307
GRV8B9-S,2011-04-30,0.0392554741704215,1.0627458617332035,0.0369377812550602
H8NJCD-S,2011-04-30,0.1046922532269261,1.0627458617332035,0.0985110899949178
T67ZN6-S,2011-04-30,0.0400059871671502,1.0627458617332035,0.0376439830138745
GRV8B9-S,2011-05-31,0.0358757007724189,1.050827653359299,0.0341404231776077
H8NJCD-S,2011-05-31,0.1014190003517717,1.050827653359299,0.0965134482591453
T67ZN6-S,2011-05-31,0.0298218146348733,1.050827653359299,0.0283793584414519
GRV8B9-S,2011-06-30,0.0298754075839043,1.028003894839338,0.0290615704219422
H8NJCD-S,2011-06-30,0.0984119278064263,1.028003894839338,0.0957310845809652
T67ZN6-S,2011-06-30,0.0243850942523649,1.028003894839338,0.0237208189334496
GRV8B9-S,2011-07-31,0.027408468490446,1.0074391431353458,0.0272060785777546
H8NJCD-S,2011-07-31,0.0988126953953706,1.0074391431353458,0.0980830416096861
T67ZN6-S,2011-07-31,0.0175662080850286,1.0074391431353458,0.017436495499231
GRV8B9-S,2011-08-31,0.0237476647976377,0.9520545277507304,0.0249435973522888
H8NJCD-S,2011-08-31,0.0887974374343906,0.9520545277507304,0.0932692769648166
T67ZN6-S,2011-08-31,0.017686278066774,0.9520545277507304,0.0185769591459836
GRV8B9-S,2011-09-30,0.016999883045184,0.8814021421616359,0.0192873175954529
H8NJCD-S,2011-09-30,0.0866522979897411,0.8814021421616359,0.0983118758677244
T67ZN6-S,2011-09-30,0.0132805868222257,0.8814021421616359,0.0150675681246418
GRV8B9-S,2011-10-31,0.0186475032959512,0.9776046738072056,0.0190746871363963
H8NJCD-S,2011-10-31,0.0913350877664687,0.9776046738072056,0.0934274254344257
T67ZN6-S,2011-10-31,0.0136565238179677,0.9776046738072056,0.0139693724711681
GRV8B9-S,2011-11-30,0.0178259463729958,0.9736319376825704,0.0183087116219965
H8NJCD-S,2011-11-30,0.0970652083738922,0.9736319376825704,0.0996939445155485
T67ZN6-S,2011-11-30,0.0130967013086206,0.9736319376825704,0.0134513883550218
GRV8B9-S,2011-12-31,0.0152033699681868,0.9776046738072056,0.015551654339968
H8NJCD-S,2011-12-31,0.0936592433879321,0.9776046738072056,0.0958048236647472
T67ZN6-S,2011-12-31,0.0131054721637103,0.9776046738072056,0.013405697123636
GRV8B9-S,2012-01-31,0.0165210246016133,1.0229406037000974,0.0161505218796232
H8NJCD-S,2012-01-31,0.0852080405997438,1.0229406037000974,0.0832971536094434
T67ZN6-S,2012-01-31,0.0164383970978026,1.0229406037000974,0.0160697473913373
GRV8B9-S,2012-02-29,0.0177947947152634,1.0673417721518987,0.0166720681037216
H8NJCD-S,2012-02-29,0.09033436344506,1.0673417721518987,0.0846348993377578
T67ZN6-S,2012-02-29,0.0163255857547521,1.0673417721518987,0.0152955559134893
GRV8B9-S,2012-03-31,0.0154295672965179,1.0968646543330087,0.0140669746586924
H8NJCD-S,2012-03-31,0.0879738541414662,1.0968646543330087,0.080204840035585
T67ZN6-S,2012-03-31,0.015588531483937,1.0968646543330087,0.0142119006409375
GRV8B9-S,2012-04-30,0.0158392872065192,1.0895423563777995,0.01453755984226
H8NJCD-S,2012-04-30,0.0793163245483743,1.0895423563777995,0.0727978348745088
T67ZN6-S,2012-04-30,0.0155014278195977,1.0895423563777995,0.0142274669074202
GRV8B9-S,2012-05-31,0.0143501169895969,1.0241090555014605,0.0140122938201833
H8NJCD-S,2012-05-31,0.0810763024772735,1.0241090555014605,0.0791676453222788
T67ZN6-S,2012-05-31,0.0147559051369718,1.0241090555014605,0.0144085291089888
GRV8B9-S,2012-06-30,0.0160266508178323,1.0602142161635832,0.0151164270139908
